conversation_id,customer_tweet_id,brand_tweet_id,timestamp,customer_message,brand_response,conversation_history,conversation_turns,is_multi_brand_candidate,intent,rule_confidence,needs_manual_review,matched_patterns
2078526,2078528,2078527,2017-10-09T16:43:01+00:00,@AppleSupport you better launch a new update soon to kill this old one.... I’m so fucking pissed I could scream. Thanks for nothing,@142315 What sort of issues is your iPhone experiencing after the update? Let us know in DM and we'll team up to get them resolved. https://t.co/GDrqU22YpT,customer: @AppleSupport you better launch a new update soon to kill this old one.... I’m so fucking pissed I could scream. Thanks for nothing,2,0,app_software_issue,0.99,True,update\b
2078919,2078921,2078920,2017-10-09T17:31:32+00:00,@AppleSupport my iPhone 7 has deleted my contacts twice in the last week. How can I retrieve them and prevent this?,@614845 We'd like to help you get this resolved. Tell us which version of iOS you're running via DM. We'll go from there. https://t.co/GDrqU22YpT,customer: @AppleSupport my iPhone 7 has deleted my contacts twice in the last week. How can I retrieve them and prevent this?,2,0,general_information,0.99,False,how can i\b;can i\b
2080114,2080116,2080115,2017-10-09T20:55:00+00:00,@115858 @AppleSupport I am a stressed out customer. I am locked out of my icloud and phone and no one can help 😤,@615187 We'd like to provide any assistance we can. DM us more info about your experience and we'll get you to the right spot. https://t.co/GDrqU22YpT,customer: @115858 @AppleSupport I am a stressed out customer. I am locked out of my icloud and phone and no one can help 😤,2,0,account_access,0.99,True,locked out
2080938,2080940,2080939,2017-10-09T22:20:29+00:00,the new iphone software update isn't allowing me to unlock my phone by pressing the home button ... help! @AppleSupport,@615374 We absolutely want to help you with this today. Let's meet up in DM so we can gather some specifics on what you're seeing. https://t.co/GDrqU22YpT,customer: the new iphone software update isn't allowing me to unlock my phone by pressing the home button ... help! @AppleSupport,2,0,app_software_issue,0.99,False,update\b;software
2080960,2080962,2080961,2017-10-09T22:22:52+00:00,You guys wanna tell me why my phone is slower than shit now after this IOS 11 update? @115858,@615385 We want you to have a fast phone that you can rely on. Let's work this together. Let us know in DM what type of phone you have. https://t.co/GDrqU22YpT,customer: You guys wanna tell me why my phone is slower than shit now after this IOS 11 update? @115858,2,0,app_software_issue,0.99,False,ios\b;update\b
2081093,2081095,2081094,2017-10-09T22:32:00+00:00,"@AppleSupport why won’t my iPhone 8 play sound over a Bluetooth speaker, it’s connected and the speaker works fine with an iphone6/iPad","@615437 Let’s investigate this together. To start, DM us any troubleshooting steps you’ve done so far, and we’ll go from there. https://t.co/GDrqU22YpT","customer: @AppleSupport why won’t my iPhone 8 play sound over a Bluetooth speaker, it’s connected and the speaker works fine with an iphone6/iPad",2,0,connectivity_issue,0.99,True,bluetooth
2081489,2081491,2081490,2017-10-09T23:59:00+00:00,@AppleSupport just watched my battery go from 60 to 8 percent in 7 minutes.  In low power mode.,@339117 We’re here to address the issues you're experiencing. Let's team up in Direct Message using the link below to continue. https://t.co/GDrqU22YpT,customer: @AppleSupport just watched my battery go from 60 to 8 percent in 7 minutes.  In low power mode.,2,0,device_issue,0.99,True,battery
2081630,2081632,2081631,2017-10-19T02:54:32+00:00,@AppleSupport speaking of which ever since I updated to iOS 11.0.2 (now I’m on iOS 11.0.3) my iPhone has been freezing and lagging so bad,@192577 We are here for you. Let's take a look at this further for you. Reach out to us in DM. https://t.co/GDrqU22YpT,customer: @AppleSupport speaking of which ever since I updated to iOS 11.0.2 (now I’m on iOS 11.0.3) my iPhone has been freezing and lagging so bad,2,0,app_software_issue,0.99,False,ios\b;freez
2081667,2081669,2081668,2017-10-19T02:48:00+00:00,"Also, @115858 needs to get its shit together because my phone is so glitchy and slow since iOS 11 dropped and I’m over it.",@588519 We are here for you. Let's take a look at this further for you. Reach out to us in DM. https://t.co/GDrqU22YpT,"customer: Also, @115858 needs to get its shit together because my phone is so glitchy and slow since iOS 11 dropped and I’m over it.",2,0,app_software_issue,0.99,False,ios\b;slow\b;glitch
2082903,2082905,2082904,2017-10-10T20:37:04+00:00,@AppleSupport haven’t been able to make a phone call since updating to iOS 11. Wtf,@615993 We understand how important it is that you're able to make a call without any issues. Send us a DM and we'll go from there. https://t.co/GDrqU22YpT,customer: @AppleSupport haven’t been able to make a phone call since updating to iOS 11. Wtf,2,0,app_software_issue,0.99,True,ios\b
2083025,2083027,2083026,2017-10-10T21:04:30+00:00,is there a patch coming for this horrible @115858 update? ready to throw my phone out of a window #ios11,"@616038 We want you to be able to enjoy your iPhone and we're here to help. Please send us a DM, so we can work on this with you. https://t.co/GDrqU22YpT",customer: is there a patch coming for this horrible @115858 update? ready to throw my phone out of a window #ios11,2,0,app_software_issue,0.99,True,update\b
2083038,2083041,2083039,2017-10-10T21:01:27+00:00,biggest regret of my life is upgrading to IOS 11. phone is a pile of shite now. cheers @115858,"@616042 Reach out to us via DM and let us know what is happening with your iPhone, then we can work together on resolving it. https://t.co/GDrqU22YpT",customer: biggest regret of my life is upgrading to IOS 11. phone is a pile of shite now. cheers @115858,3,0,app_software_issue,0.99,True,ios\b
2092659,2092661,2092660,2017-11-04T03:17:24+00:00,Just had the absolute worst experience with @115858 today,@618401 We'd love to learn more about your experience with us. Send us a DM. https://t.co/GDrqU22YpT,customer: Just had the absolute worst experience with @115858 today,2,0,complaint,0.99,True,worst\b
2093696,2093698,2093697,2017-11-08T05:27:25+00:00,Apple got a new phone update &amp; don’t know how to act smh. My phone dies even when I️ barely use it,@618624 We want to help you with this issue. Please send us a DM and we'll take it from there. https://t.co/GDrqU22YpT,customer: Apple got a new phone update &amp; don’t know how to act smh. My phone dies even when I️ barely use it,2,0,app_software_issue,0.99,True,update\b
2093717,2093719,2093718,2017-11-08T05:24:29+00:00,@AppleSupport please put the night mode button back in the lift up shortcut menu. #annoyedwiththeupdate,@618632 We appreciate any feedback. Let us know about features you'd like to see here: https://t.co/eTPVYVFyd8 DM us any questions. https://t.co/GDrqU22YpT,customer: @AppleSupport please put the night mode button back in the lift up shortcut menu. #annoyedwiththeupdate,2,0,app_software_issue,0.99,True,update\b
2093755,2093759,2093756,2017-11-08T05:17:24+00:00,"it’s been days, a few updates and @115858 can’t figure out how to fix this keyboard glitch.. you have me talking third person in work emails:

“melissa wanted to get an update on this project....”",@326139 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9 https://t.co/GDrqU22YpT,"customer: it’s been days, a few updates and @115858 can’t figure out how to fix this keyboard glitch.. you have me talking third person in work emails:

“melissa wanted to get an update on this project....”",6,0,app_software_issue,0.99,False,update\b;glitch
2093790,2093792,2093791,2017-11-08T05:14:55+00:00,"How is a dam iPhone gonna cost a thousand dollars and keep changing my i’s to question marks, smd @AppleSupport",@618656 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,"customer: How is a dam iPhone gonna cost a thousand dollars and keep changing my i’s to question marks, smd @AppleSupport",2,0,general_information,0.99,True,question\b
2093798,2093801,2093799,2017-11-08T05:13:53+00:00,@115858 when are you gonna fix the I️ glitch?,@618659 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,customer: @115858 when are you gonna fix the I️ glitch?,3,0,app_software_issue,0.99,True,glitch
2093840,2093843,2093841,2017-11-08T05:09:00+00:00,@AppleSupport when y’all gon’ fix this lil bug where the letter “I” shows as a box?,@618676 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,customer: @AppleSupport when y’all gon’ fix this lil bug where the letter “I” shows as a box?,3,0,app_software_issue,0.99,True,bug\b
2095287,2095290,2095288,2017-10-10T14:22:00+00:00,FU @115858 your new update has ruined my phone,@619009 That's the last thing we want to see. Please meet up with us in DM so we can gather information and better assist you. https://t.co/GDrqU22YpT,customer: FU @115858 your new update has ruined my phone,3,0,app_software_issue,0.99,True,update\b
2095587,2095589,2095588,2017-10-10T15:05:38+00:00,@AppleSupport ios11.xx on my iPhone 7 drain huge battery!! No words!,"@615438 We'd like to look into this further with you. Please send us over a DM, and we'll continue working together there. https://t.co/GDrqU22YpT",customer: @AppleSupport ios11.xx on my iPhone 7 drain huge battery!! No words!,2,0,device_issue,0.99,True,battery
2095628,2095630,2095629,2017-10-10T15:11:36+00:00,Anyone/@AppleSupport know how to get spotify/podcasts back on the control centre/lock screen? #ios1102,@619110 Thanks for reaching out to us. We are always happy to help. Send us a DM so we can look into this together. https://t.co/GDrqU22YpT,customer: Anyone/@AppleSupport know how to get spotify/podcasts back on the control centre/lock screen? #ios1102,2,0,device_issue,0.99,True,screen\b
2095701,2095703,2095702,2017-10-10T15:17:01+00:00,Glad I'm not alone with my phone fucking up since updating it. No alarms and constantly crashing😡 @AppleSupport,@619138 We want to help! Which iPhone model and exact iOS 11 version are you using? Check for us in Settings &gt; General &gt; About. https://t.co/GDrqU22YpT,customer: Glad I'm not alone with my phone fucking up since updating it. No alarms and constantly crashing😡 @AppleSupport,2,0,app_software_issue,0.99,True,crash
2096020,2096022,2096021,2017-10-10T15:45:07+00:00,@AppleSupport Hello. My iPhones are basically usable thanks to iOS 11.0.2. Is there a fix coming?,@619232 What exactly is going on with your devices? We'd love to work with you to figure out a solution. Send us a DM. https://t.co/GDrqU22YpT,customer: @AppleSupport Hello. My iPhones are basically usable thanks to iOS 11.0.2. Is there a fix coming?,2,0,app_software_issue,0.99,True,ios\b
2105987,2105989,2105988,2017-11-08T13:25:00+00:00,"@AppleSupport If the Apple website says pickup currently unavailable, does that mean it’s completely out of stock at that location, or that it I simply can’t pick it up?",@409000 Great question! That would mean they are unavailable all together. Check back often. It can change frequently.,"customer: @AppleSupport If the Apple website says pickup currently unavailable, does that mean it’s completely out of stock at that location, or that it I simply can’t pick it up?",2,0,order_purchase,0.99,True,available\b
2106020,2106022,2106021,2017-11-08T13:20:30+00:00,@AppleSupport why my phone keep freezing?,@621580 We'd like to help. Let's take this to DM and we'll explore ways to provide you assistance. https://t.co/GDrqU22YpT,customer: @AppleSupport why my phone keep freezing?,2,0,app_software_issue,0.99,True,freez
2109898,2109900,2109899,2017-11-08T16:05:00+00:00,Honestly my stupid phone is killing me! @AppleSupport sort out this fix update immediately if not sooner https://t.co/PinysI80NB,@622457 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,customer: Honestly my stupid phone is killing me! @AppleSupport sort out this fix update immediately if not sooner https://t.co/PinysI80NB,2,0,app_software_issue,0.99,True,update\b
2110773,2110775,2110774,2017-11-17T21:09:31+00:00,"@AppleSupport  my phone has been INCREDIBLE slow since updating the most recent iOS 11 update (11.1.1, maybe?) and it's really starting to irritate me. Please fix it.",@622662 That’s not what we like to hear about the iPhone. Please let us know more about the apps and features that hang up in detail via a direct message. https://t.co/GDrqU22YpT,"customer: @AppleSupport  my phone has been INCREDIBLE slow since updating the most recent iOS 11 update (11.1.1, maybe?) and it's really starting to irritate me. Please fix it.",2,0,app_software_issue,0.99,False,ios\b;update\b;slow\b
2110804,2110806,2110805,2017-11-17T21:04:55+00:00,@115858 either don't make my iPhone defective when I run out of iCloud space or don't make iCloud storage a monthly fee. It is complete bs that my phone stops working even though my actual phone storage is abundant.,"@622666 We can help with your iPhone and the storage issue. Let us know in DM if you're receiving error messages, please. https://t.co/GDrqU22YpT",customer: @115858 either don't make my iPhone defective when I run out of iCloud space or don't make iCloud storage a monthly fee. It is complete bs that my phone stops working even though my actual phone storage is abundant.,2,0,subscription,0.99,True,icloud storage
2110806,2110813,2110812,2017-11-17T18:48:00+00:00,@AppleSupport I just updated my mac and Logic Pro does not work because it 'needs to update in the UK Store'. This is insane. I need to use Logic for a theatre show opening at the weekend. All of the music is in a project in Logic. I am not going back to the UK in the next 24hrs.,@622667 We've responded to your DM. Look for us there.,customer: @AppleSupport I just updated my mac and Logic Pro does not work because it 'needs to update in the UK Store'. This is insane. I need to use Logic for a theatre show opening at the weekend. All of the music is in a project in Logic. I am not going back to the UK in the next 24hrs.,7,0,app_software_issue,0.99,True,update\b
2110840,2110842,2110841,2017-11-17T20:56:55+00:00,Umm @115858 you lil stinking update didn’t work at all . See this I.T,@290111 We'd like to look into that with you. Could you Direct Message us and let us now what iOS version you're on? https://t.co/GDrqU22YpT,customer: Umm @115858 you lil stinking update didn’t work at all . See this I.T,2,0,app_software_issue,0.99,True,update\b
2110869,2110871,2110870,2017-11-17T20:55:00+00:00,@115858 @AppleSupport what is up with this?!? iPhone 8+ https://t.co/ZM2Sg1Loek,@622677 We are here to help. DM us your current country and we can take a look at this. https://t.co/GDrqU22YpT,customer: @115858 @AppleSupport what is up with this?!? iPhone 8+ https://t.co/ZM2Sg1Loek,2,0,general_information,0.99,True,what is\b
2110871,2110874,2110872,2017-11-17T20:55:00+00:00,"iOS 11
iOS 11.0.1
iOS 11.0.2
iOS 11.0.3
iOS 11.1
IOS 11.1.1
iOS 11.1.2
Chance Nummer Sieben für Podcasts: vertan.
@115858 @AppleSupport https://t.co/EW688vVApo",@622678 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj,"customer: iOS 11
iOS 11.0.1
iOS 11.0.2
iOS 11.0.3
iOS 11.1
IOS 11.1.1
iOS 11.1.2
Chance Nummer Sieben für Podcasts: vertan.
@115858 @AppleSupport https://t.co/EW688vVApo",7,0,app_software_issue,0.99,True,ios\b
2110871,2110873,2110875,2017-11-17T21:53:00+00:00,"@AppleSupport iOS 11.1.2 was your 7th Chance to fix the Podcasts App. Please get the issue with the not working ""Brwose"" fixed","@622678 We expect you to be able to browse podcasts normally on the latest release of iOS. Tell us a bit about what happens when you try, and we'll work together on a solution.","customer: iOS 11
iOS 11.0.1
iOS 11.0.2
iOS 11.0.3
iOS 11.1
IOS 11.1.1
iOS 11.1.2
Chance Nummer Sieben für Podcasts: vertan.
@115858 @AppleSupport https://t.co/EW688vVApo
brand: @622678 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj
customer: @AppleSupport iOS 11.1.2 was your 7th Chance to fix the Podcasts App. Please get the issue with the not working ""Brwose"" fixed",7,0,app_software_issue,0.99,False,ios\b;app\b
2110904,2110910,2110909,2017-11-17T19:37:41+00:00,@115858 why is my iMessage not working bro,"@282519 We rely on Messages, too, so we'd love to help. Are you getting an error message when you try to send a message? Is it iMessage specifically or are SMS messages also affected? Which version of iOS are you using?",customer: @115858 why is my iMessage not working bro,6,0,app_software_issue,0.99,True,imessage
2110904,2110907,2110905,2017-11-17T20:50:33+00:00,@AppleSupport I’m on iOS 11 and anytime I try to send a message not only does it automatically try to send it as an SMS but it also won’t send those SMS messages period,"@282519 Is this a new iPhone you're messaging from for the first time? If not, when were you last able to send a message from your iPhone successfully? When you send a message, does it look like it's try to send, or does it fail to send right away?","customer: @115858 why is my iMessage not working bro
brand: @282519 We rely on Messages, too, so we'd love to help. Are you getting an error message when you try to send a message? Is it iMessage specifically or are SMS messages also affected? Which version of iOS are you using?
customer: @AppleSupport I’m on iOS 11 and anytime I try to send a message not only does it automatically try to send it as an SMS but it also won’t send those SMS messages period",6,0,app_software_issue,0.99,True,ios\b
2110912,2110922,2622703,2017-11-17T18:10:29+00:00,@AppleSupport No alerts. It shits down when I have more then 3 software running. And it’s extremely slow.,@622686 We'd like to take a further look at this with you. Please meet us in DM to proceed. https://t.co/GDrqU22YpT,"customer: @AppleSupport I’m Sierra 10.12 version and the only peripheral I have installed is my wacom tablet, scanner and seagate hard drive.
brand: @622686 Thanks for providing that information for us. Can you provide us details of what exactly you're experiencing? Do you receive any alerts? Let us know.
customer: @AppleSupport hello, ups has officially lost my package. What am I supposed to do now? I've been waiting for my phone since ever!
customer: @AppleSupport No alerts. It shits down when I have more then 3 software running. And it’s extremely slow.
brand: @513266 We're sorry to hear that. If you have already spoken to UPS regarding the lost package, let's get you to our Sales team here: https://t.co/8yjRd1Xo0i",12,0,app_software_issue,0.99,False,software;slow\b
2111340,2111342,2111341,2017-11-08T16:32:34+00:00,@115858 Where is the bug fix to correct the problem when we type the letter I ?,@622758 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,customer: @115858 Where is the bug fix to correct the problem when we type the letter I ?,2,0,app_software_issue,0.99,True,bug\b
2111449,2111454,2111455,2017-10-29T13:32:00+00:00,@AppleSupport after the recent iPhone update I get this annoying message randomly pop and I don’t even send sms messages https://t.co/lLfIY0L2PC,@622793 We'd love to help. Has the device been restarted since it happened?,customer: @AppleSupport after the recent iPhone update I get this annoying message randomly pop and I don’t even send sms messages https://t.co/lLfIY0L2PC,6,0,app_software_issue,0.99,True,update\b
2111449,2111452,2111450,2017-11-08T16:25:38+00:00,@AppleSupport Hi. Yes twice and the message still randomly appears. Also seems I’m niw having to charge my phone twice a day instead of only once?,"@622793 Do you know what version of the iOS is on the device?  If not, you can check under Settings &gt; General &gt; About &gt; Version.","customer: @AppleSupport after the recent iPhone update I get this annoying message randomly pop and I don’t even send sms messages https://t.co/lLfIY0L2PC
brand: @622793 We'd love to help. Has the device been restarted since it happened?
customer: @AppleSupport Hi. Yes twice and the message still randomly appears. Also seems I’m niw having to charge my phone twice a day instead of only once?",6,0,billing_payment,0.99,True,charg(?:e|ed|ing)
2111480,2111482,2111481,2017-11-08T16:24:00+00:00,@AppleSupport please fix your swip up calculator and timer shortcuts. They do not work when the phone is on the lock screen,"@622803 Let’s work together to resolve this. To start, tell us the iOS version your iPhone is on, and we’ll get started.",customer: @AppleSupport please fix your swip up calculator and timer shortcuts. They do not work when the phone is on the lock screen,4,0,device_issue,0.99,True,screen\b
2111480,2111483,2343807,2017-11-13T15:38:26+00:00,@AppleSupport 7+ all the latest updates. Clicking to calculator or timer from lock screen just goes straight to the home screen,"@622803 You’re in the right place for help. Use the link below to join us in DM, and we’ll take it from there. https://t.co/GDrqU22YpT","customer: @AppleSupport please fix your swip up calculator and timer shortcuts. They do not work when the phone is on the lock screen
brand: @622803 Let’s work together to resolve this. To start, tell us the iOS version your iPhone is on, and we’ll get started.
customer: @AppleSupport 7+ all the latest updates. Clicking to calculator or timer from lock screen just goes straight to the home screen",4,0,device_issue,0.99,True,screen\b
2111483,2111485,2111484,2017-11-08T16:24:00+00:00,@AppleSupport HELP my iPhone 8 plus crashed!,@622804 Let's look into that. Send us a DM and we'll go from there. https://t.co/GDrqU22YpT,customer: @AppleSupport HELP my iPhone 8 plus crashed!,2,0,app_software_issue,0.99,True,crash
2111501,2111503,2111502,2017-11-08T16:23:00+00:00,@AppleSupport Neither Sonos or Spotify show in Control Centre when App is running since iOs 11 installed.  Is there a known problem? (So can not control other than physically opening the app) on iPhone 7 iOS 11.0.3,@170260 Thanks for connecting with us concerning this. Please join us in DM. We'll continue there: https://t.co/GDrqU22YpT,customer: @AppleSupport Neither Sonos or Spotify show in Control Centre when App is running since iOs 11 installed.  Is there a known problem? (So can not control other than physically opening the app) on iPhone 7 iOS 11.0.3,2,0,app_software_issue,0.99,False,ios\b;app\b
2112798,2112801,2112799,2017-11-08T16:42:26+00:00,I constantly have the same problem with the Wi-Fi. @115858 design standards have really gone downhill. https://t.co/1hLb5rcMOu,@211263 We're happy to assist. Which iOS version are you currently running? Go to Settings &gt; General &gt; About for the version. DM us. https://t.co/GDrqU22YpT,customer: I constantly have the same problem with the Wi-Fi. @115858 design standards have really gone downhill. https://t.co/1hLb5rcMOu,8,0,connectivity_issue,0.99,True,wi[ -]?fi
2112798,2112803,2112804,2017-11-08T19:33:26+00:00,@AppleSupport In the Control Center. It then turns itself back on automatically. It happens frequently. I think it is a bug.,@211263 Here is a great link for you to look at: https://t.co/G7BHuQnDS6,"customer: I constantly have the same problem with the Wi-Fi. @115858 design standards have really gone downhill. https://t.co/1hLb5rcMOu
brand: @211263 We're happy to assist. Which iOS version are you currently running? Go to Settings &gt; General &gt; About for the version. DM us. https://t.co/GDrqU22YpT
customer: @AppleSupport IOS 11.1. Wi-Fi comes on randomly after I have turned it off.
brand: @211263 Thanks for those details. When you turn Wi-Fi off, is that being done in the Control Center, or in Settings?
customer: @AppleSupport In the Control Center. It then turns itself back on automatically. It happens frequently. I think it is a bug.",8,0,app_software_issue,0.99,True,bug\b
2112798,2112805,2112806,2017-11-08T20:14:00+00:00,"@AppleSupport Thanks, I see the problem is just bad user design. The Wi-Fi should stay off until I turn it back on and not have these arbitrary conditions. https://t.co/4PeoYUi9Er",@211263 Feel free to reach out again if we can assist further. Have a great day!,"customer: I constantly have the same problem with the Wi-Fi. @115858 design standards have really gone downhill. https://t.co/1hLb5rcMOu
brand: @211263 We're happy to assist. Which iOS version are you currently running? Go to Settings &gt; General &gt; About for the version. DM us. https://t.co/GDrqU22YpT
customer: @AppleSupport IOS 11.1. Wi-Fi comes on randomly after I have turned it off.
brand: @211263 Thanks for those details. When you turn Wi-Fi off, is that being done in the Control Center, or in Settings?
customer: @AppleSupport In the Control Center. It then turns itself back on automatically. It happens frequently. I think it is a bug.
brand: @211263 Here is a great link for you to look at: https://t.co/G7BHuQnDS6
customer: @AppleSupport Thanks, I see the problem is just bad user design. The Wi-Fi should stay off until I turn it back on and not have these arbitrary conditions. https://t.co/4PeoYUi9Er",8,0,connectivity_issue,0.99,True,wi[ -]?fi
2112821,2112823,2112822,2017-11-08T16:41:28+00:00,i’d love to have this pos iphone fixed. thanks @115858 for the new &amp; improved update that royally fucked it! 🤗,@623040 We'd like to help with any issues you're having. DM us and tell us more about what's happening with your iPhone. https://t.co/GDrqU22YpT,customer: i’d love to have this pos iphone fixed. thanks @115858 for the new &amp; improved update that royally fucked it! 🤗,2,0,app_software_issue,0.99,True,update\b
2113772,2113774,2113773,2017-11-08T17:03:00+00:00,"Also, I tried @AppleSupport work around this glitch and it’s still not working. I guess at this point people know what it’s supposed to mean.",@240134 We'd like to help. DM us and we'll go from there. https://t.co/GDrqU22YpT,"customer: During my walk to work, I noticed a young man ahead of me. He had his head down for at least 400m. I️ thought he’d stop long before the brick wall. He turned and saw I’d witnessed it all. I️ didn’t laugh, but Lord knows I had to exercise restraint. #280charcters
customer: Also, I tried @AppleSupport work around this glitch and it’s still not working. I guess at this point people know what it’s supposed to mean.",3,0,app_software_issue,0.99,True,glitch
2113779,2113781,2113780,2017-11-08T17:02:00+00:00,@115858 can y’all fix this bug with the I️,@623233 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,customer: @115858 can y’all fix this bug with the I️,2,0,app_software_issue,0.99,True,bug\b
2113795,2113797,2113799,2017-11-08T21:48:26+00:00,@AppleSupport Yeah that only helps with my iMessage tho. Texts and messenger doesn’t help,@623237 Do you have any third party keyboards installed on your device? Let us know via DM. https://t.co/GDrqU22YpT,"customer: Hey @115858 y’all plan on fixing this cuz it’s annoying af https://t.co/66JaJXZ8uF
brand: @623237 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9
customer: @AppleSupport Yeah that only helps with my iMessage tho. Texts and messenger doesn’t help",4,0,app_software_issue,0.99,True,imessage
2113870,2113872,2113871,2017-11-08T16:54:02+00:00,"@AppleSupport my iPhone X screen has been unresponsive to touch for nearly 12 hours now. $1,149.99 spent on a phone, that has become paper weight.",@623255 We want to help you get back to using your new iPhone.  We received your DM and will continue there momentarilly. https://t.co/GDrqU22YpT,"customer: @AppleSupport my iPhone X screen has been unresponsive to touch for nearly 12 hours now. $1,149.99 spent on a phone, that has become paper weight.",2,0,device_issue,0.99,True,screen\b
2114705,2114707,2114706,2017-11-08T17:16:32+00:00,"1+2+3=24 ( sometimes 23 or 16 or 32 ) ⁉️
If you type 1+2+3 into your iPhone’s calculator on iOS 11, you probably won’t get 6 but 24.
@AppleSupport  #AppleiPhoneX #Apple #iPhone @2531 https://t.co/MzyjKi7vcR","@623466 We’d like to understand more about this. Please DM which version of iOS you're using, and we'll take a look. https://t.co/GDrqU22YpT","customer: 1+2+3=24 ( sometimes 23 or 16 or 32 ) ⁉️
If you type 1+2+3 into your iPhone’s calculator on iOS 11, you probably won’t get 6 but 24.
@AppleSupport  #AppleiPhoneX #Apple #iPhone @2531 https://t.co/MzyjKi7vcR",4,0,app_software_issue,0.99,True,ios\b
2114716,2114718,2114717,2017-11-08T17:15:29+00:00,That moment when you wake up and all you want a good meme but your iPhone slow AF #getyourshittogether @115858,@623470 We'd like to help. Let us know in DM if this issue is occurring with a particular app. https://t.co/GDrqU22YpT,customer: That moment when you wake up and all you want a good meme but your iPhone slow AF #getyourshittogether @115858,2,0,app_software_issue,0.99,True,slow\b
2114764,2114766,2114765,2017-11-08T17:09:51+00:00,Hey @AppleSupport what’s up with the  “I️” issue? #glitchiestIPhoneYet,@623484 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,customer: Hey @AppleSupport what’s up with the  “I️” issue? #glitchiestIPhoneYet,2,0,app_software_issue,0.99,True,glitch
2116266,2116268,2116267,2017-11-08T14:00:01+00:00,iOS 11 got my shit buggin out and honestly im mf tired @115858,@623830 We'll be happy to help. DM us what's happening and we'll go from there. https://t.co/nYknMGviju,customer: iOS 11 got my shit buggin out and honestly im mf tired @115858,2,0,app_software_issue,0.99,True,ios\b
2116285,2116287,2116286,2017-11-08T13:57:01+00:00,My phone’s battery went from 73% to 66% in less than 5 minutes. Explain @115858 like .-. Wtffff,"@623836 We know how important your battery is. Which software version are you using? Also, has this happened before?",customer: My phone’s battery went from 73% to 66% in less than 5 minutes. Explain @115858 like .-. Wtffff,2,0,device_issue,0.99,True,battery
2116287,2116289,2116288,2017-11-08T13:57:00+00:00,@AppleSupport @115858 hi! I️ have an iPhone and I️ updated it. I️ think there is a glitch in it...,@623837 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,customer: @AppleSupport @115858 hi! I️ have an iPhone and I️ updated it. I️ think there is a glitch in it...,2,0,app_software_issue,0.99,True,glitch
2117167,2117169,2117168,2017-11-08T14:16:09+00:00,"@AppleSupport changing countries on the account, will it affect my Apple Music library as such (previously added content) ?",@444182 That’s a great question.  It's possible that some content may be not available.  More info here: https://t.co/usOJWy6ChP,"customer: @AppleSupport changing countries on the account, will it affect my Apple Music library as such (previously added content) ?",2,0,subscription,0.99,True,apple music
2117235,2117238,2117236,2017-11-08T14:12:59+00:00,iOS 11.1 Headaches. Won’t verify in any of my phones. @AppleSupport #modernproblems https://t.co/pP4CtYbhJO,@624035 We'd like to give you some guidance with this.  Please send us a DM so we can continue. https://t.co/GDrqU22YpT,customer: iOS 11.1 Headaches. Won’t verify in any of my phones. @AppleSupport #modernproblems https://t.co/pP4CtYbhJO,4,0,app_software_issue,0.99,True,ios\b
2117895,2117897,2117896,2017-11-08T14:24:31+00:00,@AppleSupport are you trying to fix the damn question mark thing,@624196 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,customer: @AppleSupport are you trying to fix the damn question mark thing,2,0,general_information,0.99,True,question\b
2117919,2117923,2127376,2017-11-08T18:53:34+00:00,@624206 @115858 Yea the new update fucked up my phone it glitches all the time now,"@626370 Fill us in via DM in detail on what you are experiencing, then we can help out with this from there. https://t.co/GDrqU22YpT","customer: Is @115858 going to fix this I️ thing or what?? It’s super annoying😑
brand: @624206 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9
customer: @624206 @115858 Yea the new update fucked up my phone it glitches all the time now
customer: @AppleSupport Already figured it out thanks though",5,0,app_software_issue,0.99,False,update\b;glitch
2118453,2118456,2118454,2017-11-08T14:37:25+00:00,"dear @115858 ..................................................................................... FIX THE GLITCH

xo",@624335 We'd like to determine what's happening so we can offer all the help available. What are you experiencing &amp; on what device?,"customer: dear @115858 ..................................................................................... FIX THE GLITCH

xo",6,0,app_software_issue,0.99,True,glitch
