id,conversation_id,customer_tweet_id,timestamp,customer_message,brand_response,conversation_history,conversation_turns,intent,should_escalate,expected_resolution,difficulty,evidence_conversation_id,annotation_status
148,1566794,1566796,2017-11-04T20:00:30+00:00,"@AppleSupport iPhone 7, with the very latest iOS updated a few days ago. I lose battery life exceptionally quickly. Changed a lot of settings to help",@483586 Try maximizing your battery life using the steps here: https://t.co/BGb00taxed Let us know if you see any improvement.,"customer: I’ve been awake for just over and hour and my phone has lost 30% battery life. Can I throw it in a fire @115858? It’s not been heavily used.
brand: @483586 We can look into your battery in more detail today. Which iPhone model and iOS version are you using?
customer: @AppleSupport iPhone 7, with the very latest iOS updated a few days ago. I lose battery life exceptionally quickly. Changed a lot of settings to help
customer: @AppleSupport but to no avail. I don’t expect to lose 30% from loading twitter once, Facebook twice and scrolling Instagram. Ten mins of actual use.",9,app_software_issue,False,Diagnose and optimize battery usage for the iPhone 7 with the latest iOS.,medium,,ollama_suggestion_pending_human_review
149,1830332,1830334,2017-10-17T17:03:34+00:00,How do you clear newer notifications off of the home screen in the new #iOS? @AppleSupport https://t.co/HMpjMESJL6,"@459279 Let’s see what’s going on with this. Reply by DM, and let us know the iOS version shown in Settings &gt; General &gt; About. https://t.co/GDrqU22YpT",customer: How do you clear newer notifications off of the home screen in the new #iOS? @AppleSupport https://t.co/HMpjMESJL6,2,app_software_issue,False,Provide instructions on how to clear newer notifications on the home screen in iOS.,easy,,ollama_suggestion_pending_human_review
150,1118097,1118099,2017-10-15T12:41:54+00:00,"HATE the new @115858 update
Where did my battery life go?",@383820 We'd like to help figure out what's going on with your battery. Let's work on this in DM. https://t.co/GDrqU22YpT,"customer: HATE the new @115858 update
Where did my battery life go?",2,app_software_issue,True,The customer expects a resolution for the battery life issue caused by the update and a fix for the update itself.,medium,,ollama_suggestion_pending_human_review
151,38246,38248,2017-11-01T14:33:32+00:00,@AppleSupport yesterday I purchased iPhone 6. Trying to connect to PC for copy songs but it’s not recognizing. Please help.,@124311 Let's work on this together. Which version of Windows are you using? DM the answer below. https://t.co/GDrqU22YpT,customer: @AppleSupport yesterday I purchased iPhone 6. Trying to connect to PC for copy songs but it’s not recognizing. Please help.,2,connectivity_issue,False,Provide instructions on how to properly connect the iPhone to the PC for file transfer.,easy,,ollama_suggestion_pending_human_review
152,1514433,1514435,2017-11-03T18:15:38+00:00,"@AppleSupport I’m a bit disappointed as I had an iPhone X in my basket with a 3 Nov shippping date but the upgrade program crashe, now 18th",@471394 Best bet would be to reach out to our Online Sales team about this.  https://t.co/8yjRd1Xo0i,"customer: @AppleSupport I’m a bit disappointed as I had an iPhone X in my basket with a 3 Nov shippping date but the upgrade program crashe, now 18th",2,app_software_issue,False,The upgrade program crash should be fixed and the customer should be able to proceed with the upgrade.,easy,,ollama_suggestion_pending_human_review
153,1681627,1681629,2017-11-06T19:30:36+00:00,@AppleSupport ….not update on icloud website? How do I force sync? 2/2,@511257 Send us a DM and let us know what version of iOS and macOS you're running. We'll go from there. https://t.co/GDrqU22YpT,"customer: @AppleSupport can I have some assistance with iCloud syncing? I have one account only however the data is not reconciling between devices
brand: @511257 Sure, let's look into this. Which two devices do you have and what are the software versions? What are you trying to sync?
customer: @AppleSupport Hey! 1 macbook pro and 1 iphone, both using same ID. tried signing in and out, but does not resync data. I change data on mac but does 1/2
customer: @AppleSupport ….not update on icloud website? How do I force sync? 2/2",6,app_software_issue,False,Provide instructions to force sync the iCloud data between the devices.,easy,,ollama_suggestion_pending_human_review
154,1450136,1450144,2017-11-02T15:20:01+00:00,@AppleSupport High Sierra update has stopped my iMac from recognising my usb keyboard - I can't type my password in to allow access - grrrr,@456502 We'd like to look into this with you. Have you restarted the iMac?,customer: @AppleSupport High Sierra update has stopped my iMac from recognising my usb keyboard - I can't type my password in to allow access - grrrr,8,app_software_issue,True,Resolve the High Sierra update issue to allow the iMac to recognize the USB keyboard and access the account.,medium,,ollama_suggestion_pending_human_review
155,724959,724962,2017-10-06T16:49:26+00:00,Apple think i aint peep but since this phone updated to the bullshit IOS 11 my battery life is draining fast aff @115858 please fix that shit,@293646 Let's help. Tell us more about the battery life issue. Have you tried any steps here?: https://t.co/bivpdfBNJ6,customer: Apple think i aint peep but since this phone updated to the bullshit IOS 11 my battery life is draining fast aff @115858 please fix that shit,3,app_software_issue,True,The issue with battery life will be investigated and a potential software update or fix will be provided.,medium,,ollama_suggestion_pending_human_review
156,517178,517180,2017-12-02T01:28:56+00:00,"@AppleSupport please, for all that is good and holy, fix the battery drain and app response.",@239239 It sounds like you're having some trouble with your iPhone. We can help. Send us a DM and we'll start working together on this. https://t.co/GDrqU22YpT,"customer: @AppleSupport please, for all that is good and holy, fix the battery drain and app response.",2,app_software_issue,False,Improve battery efficiency and app performance.,medium,,ollama_suggestion_pending_human_review
157,717140,717142,2017-10-06T13:28:00+00:00,"@AppleSupport Wt the hell is wrong with iOS 11.1, It’s draining the battery so quickly. It’s taking 5hrs to charge phone to 100% #helpmeout",@291688 We'd be happy to look into what's gong on. Let's meet in DM. https://t.co/GDrqU22YpT,"customer: @AppleSupport Wt the hell is wrong with iOS 11.1, It’s draining the battery so quickly. It’s taking 5hrs to charge phone to 100% #helpmeout",2,app_software_issue,False,Provide a software update or workaround to improve battery life on iOS 11.1.,medium,,ollama_suggestion_pending_human_review
158,1900105,1900107,2017-10-18T13:02:39+00:00,@AppleSupport annoyed with how fast battery drains with iphone8 and iOS 11.0.3 #battery #apple #iPhone8,@566259 We'd like to help you out with your iPhone's battery. Let's continue chatting via DM. https://t.co/GDrqU22YpT,customer: @AppleSupport annoyed with how fast battery drains with iphone8 and iOS 11.0.3 #battery #apple #iPhone8,2,app_software_issue,False,Provide tips or software updates to improve battery life on iPhone 8 with iOS 11.0.3,medium,,ollama_suggestion_pending_human_review
159,495172,495175,2017-12-01T17:49:00+00:00,@AppleSupport Can I downgrade my iPhone 6s to iOS 10.3.3?,"@233082 There's not a way to downgrade the iOS. If you're having issues on the current iOS with your device, we're glad to assist.",customer: @AppleSupport Can I downgrade my iPhone 6s to iOS 10.3.3?,4,app_software_issue,False,Provide instructions on how to downgrade the iPhone 6s to iOS 10.3.3,easy,,ollama_suggestion_pending_human_review
160,2519434,2519436,2017-11-16T00:55:35+00:00,@AppleSupport R U going 2 do an update so I can make calls again? Also other phone is a droid and messages come in duplicates And broken apart  from iPhone's,@717653 Let's help take a closer look at this. DM us the version of iOS you're using and we can go from there. https://t.co/GDrqU22YpT,customer: @AppleSupport R U going 2 do an update so I can make calls again? Also other phone is a droid and messages come in duplicates And broken apart  from iPhone's,2,app_software_issue,False,Update the iOS to resolve call functionality and message synchronization issues.,medium,,ollama_suggestion_pending_human_review
161,309495,309498,2017-10-07T01:30:31+00:00,"@189926 @115858 Nope, ran out last month. No water damage, drop damage nothing. Dropped $600 bc it was a dead device... https://t.co/kEwtOh0igt",@189924 We'd like to see how we can help. Send us a DM with details and we'll take a look together. https://t.co/GDrqU22YpT,"customer: Ugh @115858 hit me with the black screen of death for NO FREAKING REASON!!! As if buying a $2,000 MacBook wasn't enough...
customer: @189924 @115858 Hope you got that Apple care!
customer: @189926 @115858 Nope, ran out last month. No water damage, drop damage nothing. Dropped $600 bc it was a dead device... https://t.co/kEwtOh0igt",6,device_issue,True,Customer should be provided with AppleCare information or a replacement device.,hard,,ollama_suggestion_pending_human_review
162,2799432,2799437,2017-11-22T00:13:00+00:00,"@AppleSupport iPhone 7, currently running iOS 11.1","@781040 Good to know. We have had some updates since iOS 11.1. We suggest backing up your iPhone to start. Then update iOS to its latest version. If the other party you're trying to FaceTime isn't fully up to date, you may want to let them know to update as well.","customer: @115858 @6990 why isn’t FaceTime working right now? I need to see @107462 face 😭😭😭
brand: @781040 Go ahead and let us know what issues you're having using FaceTime and we'd be happy to help out so you can get back to seeing your friends and family.
customer: @AppleSupport I’m in Australia and I’m calling the U.S. the phone rings, I see a “connecting” message, then a black screen.
brand: @781040 Got it. Which device are you currently using to FaceTime? Also, what software version is that device running?
customer: @AppleSupport iPhone 7, currently running iOS 11.1",8,app_software_issue,False,Resolve FaceTime connectivity issue on iPhone 7 running iOS 11.1,medium,,ollama_suggestion_pending_human_review
163,1400535,1400538,2017-11-25T22:09:31+00:00,@AppleSupport Straight from the App Store. Latest point upgrade -- just started the download night before last.,@445645 Have you checked the disk with Disk Utility in Recovery Mode to see if that shows any issues with these steps: https://t.co/iw5bXEpuuV Let us know in DM and we'll work from there. https://t.co/GDrqU22YpT,"customer: @AppleSupport I have a second MBP that is failing when doing the HighSierra upgrade. Really? We’re doing this again?
brand: @445645 We can help get that High Sierra install rolling for you. What is happening on that Mac while you are trying that install?
customer: @AppleSupport Same problem as before (a month or two ago): installation downloads, starts, then fails and reboots. OSPkgInstaller not found. Reboots. Rpt.
brand: @445645 Thanks for that info, that helps us narrow this down. When you started this upgrade, had you downloaded that file to the Mac directly from the App Store, or were you using a saved copy?
customer: @AppleSupport Straight from the App Store. Latest point upgrade -- just started the download night before last.",11,app_software_issue,False,Identify and resolve the issue preventing the HighSierra upgrade on the MBP,medium,,ollama_suggestion_pending_human_review
164,2946988,2946993,2017-11-29T19:35:33+00:00,"@AppleSupport I didn't upgrade iPhone 6 to iOS 11, but these apps are compatible.
Uber, Expensify, https://t.co/5tuIyGhjed, Chrome, etc...

Looks like there may be some more progress, though...","@804897 Depending upon how many apps you have to install, it may take a short while to get them installed. As long as you're seeing progress, we are confident they are installing. We want to help, so please shoot us a DM if you have additional concerns by tapping here: https://t.co/GDrqU22YpT","customer: My @115858 iPhone X saga continues.
I'm currently back to the iPhone 6

Apps don't download to the new phone so couldn't use Uber\Slack and other 'urgent' ones.

Killed App Store and rebooted the device several times, no help.

@AppleSupport, anyone else, ideas?
brand: @804897 We're happy to look into this with you so that you can enjoy your iPhone X. When you try to download your apps does anything happen? Do you receive any error messages?
customer: @AppleSupport Initially everything was stuck.

I then upgraded to 11.1.2 and few apps did download (not the urgent ones)

Now looks like it's not progressing again.
Some apps show cloud icon, some apps show colored 'clock' that does not progress.

The iPhoneX isn't usable, on wifi, SIM is in 6
brand: @804897 We want you to be able to use your apps on your new iPhone X. Were you running iOS 11 or later on your iPhone 6? If the apps are 32 bit apps, they will not run on iOS 11. We want to rule that out as the reason these are not downloading.
customer: @AppleSupport I didn't upgrade iPhone 6 to iOS 11, but these apps are compatible.
Uber, Expensify, https://t.co/5tuIyGhjed, Chrome, etc...

Looks like there may be some more progress, though...",8,app_software_issue,False,Resolve compatibility issues between the iPhone 6 and iOS 11 to allow app downloads.,medium,,ollama_suggestion_pending_human_review
165,731865,610098,2017-10-09T12:16:00+00:00,@116333 Sir #iOS 11 has one bug. Wifi on automatically please try to fix it,@614339 We'd like to take a closer look at your Wi-Fi connections. DM us which device you're using and we'll get started. https://t.co/GDrqU22YpT,"customer: At Apple, we believe privacy is a fundamental human right. Read the latest on our efforts to protect your data: https://t.co/5Nl278U3oy
customer: @116333 Worst iPhone uprgrade ever
It slow down my iphone
My phone is lagging like shit
Battery is draining very fast
Want ios 10 backkk😞😢
brand: @295169 We're happy to help.  We've received your DM and we'll be responding shortly.
customer: @AppleSupport @295169 MacBookPro 2017 retina Most unreliable machine goes out of order in 15 days Reseller doesn't exchange faulty device
customer: @116333 Secure? So why is my iPad effed thanks to malware/ransomware?
brand: @265045 We'd like to take a closer look at your iPad. DM us with additional details and we'll get started. https://t.co/GDrqU22YpT
customer: @295170 @AppleSupport @295169 @AppleSupport @116333 well welcome to world of evil apple, guess what they don't care
customer: @116333 Sir #iOS 11 has one bug. Wifi on automatically please try to fix it
customer: @295171 @AppleSupport @295169 @116333 TRUE...EVIL 😈 APPLE... CHEATS... Products in India  sub standard... No replacement of Mac Book Pro July  2017...LOST TRUST and MONEY...",25,app_software_issue,False,Fix the Wi-Fi auto-on bug in iOS 11.,easy,,ollama_suggestion_pending_human_review
166,2255296,2255303,2017-11-10T22:22:01+00:00,@AppleSupport dudes why cant i update to ios 11 at all i have the 6s,@656895 We'd love to help you update your iPhone. What happens when you try? Are you updating via Wi-Fi or through iTunes on a computer?,customer: @AppleSupport dudes why cant i update to ios 11 at all i have the 6s,7,app_software_issue,False,Customer can update to iOS 11 or be advised of the supported devices for this update.,easy,,ollama_suggestion_pending_human_review
167,849927,849929,2017-10-20T16:32:33+00:00,@AppleSupport ... and after new update does same thing. Also happens in vertical.,@321950 OK. Let's meet in DM to continue. https://t.co/GDrqU22YpT,"customer: @115858 
iOS 11 glitch...
Can you fix this?
iOS 11.0.2
Latest update https://t.co/qwvERCyVfp
brand: @321950 We're here for you. What iPad are you using?
customer: @AppleSupport Air, 16 GB, managed by my school
customer: @AppleSupport Does the same thing in vertical. You drag both the icons of the multitasking apps into schooner. Was fixed after second iOS 11...
customer: @AppleSupport ... and after new update does same thing. Also happens in vertical.",6,app_software_issue,False,Fix the iOS 11.0.2 bug causing issues with multitasking app icons.,medium,,ollama_suggestion_pending_human_review
168,2799432,2799434,2017-11-21T23:59:25+00:00,"@AppleSupport I’m in Australia and I’m calling the U.S. the phone rings, I see a “connecting” message, then a black screen.","@781040 Got it. Which device are you currently using to FaceTime? Also, what software version is that device running?","customer: @115858 @6990 why isn’t FaceTime working right now? I need to see @107462 face 😭😭😭
brand: @781040 Go ahead and let us know what issues you're having using FaceTime and we'd be happy to help out so you can get back to seeing your friends and family.
customer: @AppleSupport I’m in Australia and I’m calling the U.S. the phone rings, I see a “connecting” message, then a black screen.",8,connectivity_issue,False,The issue should be resolved by checking the network connection or restarting the device.,easy,,ollama_suggestion_pending_human_review
169,2799432,2799435,2017-11-21T23:49:00+00:00,@115858 @6990 why isn’t FaceTime working right now? I need to see @107462 face 😭😭😭,@781040 Go ahead and let us know what issues you're having using FaceTime and we'd be happy to help out so you can get back to seeing your friends and family.,customer: @115858 @6990 why isn’t FaceTime working right now? I need to see @107462 face 😭😭😭,8,app_software_issue,False,FaceTime functionality is restored on the device.,easy,,ollama_suggestion_pending_human_review
170,436485,436488,2017-10-10T17:02:28+00:00,@AppleSupport Hello. Pictures that I send from mac via imessages don't download on iphones. How do I solve this? Google isn't helping.,@218656 We'd be glad to help with Messages. Can you tell us which macOS version you're running &amp; which iPhone &amp; iOS version you have?,customer: @AppleSupport Hello. Pictures that I send from mac via imessages don't download on iphones. How do I solve this? Google isn't helping.,6,app_software_issue,False,Provide steps to troubleshoot iMessage sync issues between macOS and iOS devices.,medium,,ollama_suggestion_pending_human_review
171,1636572,1636575,2017-11-05T21:34:05+00:00,@AppleSupport is there a fix for the “I️” spellcheck bug?,@500568 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,customer: @AppleSupport is there a fix for the “I️” spellcheck bug?,6,app_software_issue,False,Provide a solution or workaround for the 'I️' spellcheck bug in the app.,easy,,ollama_suggestion_pending_human_review
172,2269948,2269950,2017-11-26T16:12:29+00:00,"@AppleSupport Can’t activate it. Sprint shows the phone is active in their end, but I can’t get past the activation screen on the phone itself",@660517 Are you getting an error message on the activation screen?,"customer: @AppleSupport so far my new iPhone is a $1200 paper weight. Thanks, glad I get to spend my morning in this crap
brand: @660517 We'd be glad to assist in any way we can. What exactly is going on with your new iPhone?
customer: @AppleSupport Can’t activate it. Sprint shows the phone is active in their end, but I can’t get past the activation screen on the phone itself",8,device_issue,False,Resolve the activation issue by checking the phone's settings or contacting Sprint for further assistance.,medium,,ollama_suggestion_pending_human_review
173,260439,260448,2017-10-06T21:28:00+00:00,@AppleSupport ios 11.0.2,@177973 Let's move this to DM where we can dig in to the issue a bit more deeply. https://t.co/GDrqU22YpT,"customer: ios 11 made my phone so fucking bad. Thanks for killing my phone @115858
brand: @177973 We'd like to take a look at this with you. Which device are you using?
customer: @AppleSupport I have iphone 6+, after updating it gets empty so fast and doesn't work fluent anymore...Is there a possibility to change for a new one?
customer: @AppleSupport it also kicks me out of the apps and the screen is freezing!
customer: @AppleSupport Freezing a lot of times.
brand: @177973 Hey there! We'd be happy to look into this. When you say your iPhone gets empty quickly, are you referring to the battery?
customer: @AppleSupport yes the battery
brand: @177973 Thanks for that info. Are you running iOS 11.0, iOS 11.0.2 or the beta of iOS 11.1
customer: @AppleSupport ios 11.0.2",10,app_software_issue,True,Customer to receive a solution for iOS 11.0.2 issues on iPhone 6+ or an upgrade option.,hard,,ollama_suggestion_pending_human_review
174,304043,304050,2017-10-06T15:14:30+00:00,"@AppleSupport iOS latest update makes iPhone 6 unstable, apps crash, phone freezes, battery dies quickly! Please address issues soon!","@188593 We’re here to look into this with you. To begin, which iOS 11 version are you using?","customer: @AppleSupport iOS latest update makes iPhone 6 unstable, apps crash, phone freezes, battery dies quickly! Please address issues soon!",7,app_software_issue,True,Apple will investigate and release a fix for the iOS update issues on iPhone 6.,hard,,ollama_suggestion_pending_human_review
175,1700791,1700793,2017-11-06T23:04:25+00:00,@AppleSupport So how do I get my existing ringtones on to my iPhone?,@515722 To install ringtones you will want to follow the steps here: https://t.co/Pm4DavkQln,"customer: @AppleSupport • Can’t fund where ringtones are in iTunes now.  Can you point me to where they are?
brand: @515722 We have made changes in the new iTunes. To view those changes and where to find information visit here: https://t.co/pxseZbMQ8z
customer: @AppleSupport So how do I get my existing ringtones on to my iPhone?",6,general_information,False,Provide instructions on how to transfer existing ringtones to the iPhone.,easy,,ollama_suggestion_pending_human_review
176,1370839,957602,2017-10-21T23:10:26+00:00,"@AppleSupport It drops all my FaceTime calls, freezes, It lags really bad. And sometimes it won’t do anything. All started with the update. 11.0.3","@347210 Okay, thanks. Can you tell us which steps you've tried so far? This way we won't have you do any steps over again.","customer: @AppleSupport never have I ever hated the iPhone but after this last update are phones are practically useless. #FixMyLife #iPhoneUpdate
brand: @347210 We want to help with your iPhone. Can you tell us more detail about what's happening?
customer: @AppleSupport It drops all my FaceTime calls, freezes, It lags really bad. And sometimes it won’t do anything. All started with the update. 11.0.3",9,app_software_issue,True,Resolve software bug causing FaceTime issues and performance problems after update 11.0.3,hard,,ollama_suggestion_pending_human_review
177,1391872,1391875,2017-10-28T18:29:00+00:00,"@AppleSupport 6s, iOS 11.0.3","@443728 Do you receive any notifications? Have you checked for app updates? If not, please do and restart. Does that help?","customer: Hey @115858 ? Maybe fix the iOS and make it so I can actually receive ANY notifications? I keep missing important texts 😡
brand: @443728 We'd be happy to see how we can help. Which device and OS version are you using?
customer: @AppleSupport @443728 When I link the visa I have a problem with the solution https://t.co/rkBFHpXJeZ
customer: @AppleSupport 6s, iOS 11.0.3",5,app_software_issue,False,Fix the iOS 11.0.3 issue on the iPhone 6s to ensure proper notification reception.,medium,,ollama_suggestion_pending_human_review
178,2847500,2847503,2017-11-27T18:35:30+00:00,@AppleSupport I Did The Most Recent Updates And My Battery Life Is Just Crap What’s Up With That ? 🤷🏽‍♀️,"@791931 We understand the concern regarding battery life and we're here to help. Are you referring to update iOS 11.1.2? If so, do you recall when you updated?",customer: @AppleSupport I Did The Most Recent Updates And My Battery Life Is Just Crap What’s Up With That ? 🤷🏽‍♀️,7,app_software_issue,False,Provide guidance on battery optimization settings or suggest rolling back the update.,easy,,ollama_suggestion_pending_human_review
179,718489,718491,2017-10-06T20:16:29+00:00,@AppleSupport What? If I bought any app INTO AppStore — YOU are maintainer for this deal and I will ask to you about licensing issues.,@292028 Working with the developers of this third party app is going to be the best way to resolve the questions you have.,"customer: Hey @AppleSupport! Whats going on? I bought @13963 in @118936 a lot of time ago but they want my money again! It is pure skulduggery! https://t.co/ig5OZMym3k
brand: @292028 We'd recommend reaching out to the developers for questions about a new license.
customer: @AppleSupport What? If I bought any app INTO AppStore — YOU are maintainer for this deal and I will ask to you about licensing issues.",7,subscription,False,Customer should be directed to contact the app developer for licensing issues.,easy,,ollama_suggestion_pending_human_review
180,506542,506552,2017-12-02T22:34:07+00:00,@AppleSupport I’ve also disabled all third-party log and items such as Dropbox or 1Password et Cetera,"@236230 Perfect. DM us, and we will continue from there. https://t.co/GDrqU22YpT","customer: OK @AppleSupport, after installing the most recent security updates to my brand new iMac, Safari crashes on opening, and the Spotlight icon in the menu bar flashes on and off every few seconds. Restart does not fix. Ideas?
brand: @236230 Let's look into this together. We'd like to see if this happens in Safe Mode as well. This link provides the steps: https://t.co/PQ4LSYhUTY https://t.co/GDrqU22YpT
customer: @AppleSupport Thank you, but am away from the Mac. I’ll check in when I return…
customer: @AppleSupport @236230 Hello Apple Support, I‘ve got the same problem and it also appears in Safe Mode
customer: @AppleSupport @236230  https://t.co/KZWrmPJFWi
brand: @236230 Sounds good. We look forward to hearing back from you soon.
brand: @236232 Thanks for reaching out to let us know. Go ahead and send us a DM so we can look into this further with you. https://t.co/GDrqU22YpT
customer: @AppleSupport Thank you, I’m back (got our Christmas tree tonight!) Rebooting in safe mode does nothing, the issue with Safari crashing and Spotlight crashing and relaunching continues. Even created a second admin user acct, and it happens there as well.
customer: @236230 @AppleSupport 13 hours passes by. Looks like they went to get their Christmas tree too. They’ll be back soon. 😜😁
customer: @AppleSupport @AppleSupport Thank you. Rebooting in safe mode does nothing, the issue with Safari crashing and Spotlight crashing and relaunching continues. Even created a second admin user acct, and it happens there as well.
brand: @236230 These are great steps, thank you for bearing with us. We'd like to ask if you have any third-party updates available? Any anti-virus software or other security software that may require an update? DM us the answer. https://t.co/GDrqU22YpT
customer: @AppleSupport No third-party updates available everything is up-to-date no antivirus or security software installed whatsoever.
customer: @AppleSupport I’ve also disabled all third-party log and items such as Dropbox or 1Password et Cetera",14,app_software_issue,True,Identify and resolve the software conflict causing the crashes and Spotlight issues.,hard,,ollama_suggestion_pending_human_review
181,1370839,957603,2017-10-21T19:10:00+00:00,@AppleSupport never have I ever hated the iPhone but after this last update are phones are practically useless. #FixMyLife #iPhoneUpdate,@347210 We want to help with your iPhone. Can you tell us more detail about what's happening?,customer: @AppleSupport never have I ever hated the iPhone but after this last update are phones are practically useless. #FixMyLife #iPhoneUpdate,9,app_software_issue,True,Apple will release a software update to address the issues reported by the customer.,medium,,ollama_suggestion_pending_human_review
182,1002292,1002298,2017-10-23T15:38:30+00:00,"@AppleSupport Only really noticed since a recent updates.  It's killing the battery, if you forget to manually turn off/lock the #iPhone8  puzzled why. ☹️",@357261 Alright. Let’s keep working together on this particular situation via a Direct Message. Use the following link: https://t.co/GDrqU22YpT,"customer: Hi @AppleSupport why does the auto timed lock work on iPhone 8+ running 10.0.3   It's enabled to 30s, display never goes off or locks. Thx
brand: @357261 Help is here! Just to confirm, are you running 10.0.3 or 11.0.3? Do other time settings work, like 1 minute?
customer: @AppleSupport Oops 11.0.3. Chunky fingers syndrome......
customer: @AppleSupport No, unless you manually lock the display stays lit on any timed setting. On charge or not.
brand: @357261 Got it. How long has this been happening? Does that still persist after a restart? Let us know via a DM. We’ll go from there. https://t.co/GDrqU22YpT
customer: @AppleSupport Only really noticed since a recent updates.  It's killing the battery, if you forget to manually turn off/lock the #iPhone8  puzzled why. ☹️",9,app_software_issue,False,Identify and address the battery drain issue caused by recent updates on iPhone 8 running iOS 11.0.3,medium,,ollama_suggestion_pending_human_review
183,1777857,1777860,2017-10-28T23:58:29+00:00,"I swear, if @115858 turns on my wifi on its own one more fucking time!!!",@534186 We'd like to know more to help. What device are you experiencing this issue on? Let us know and we'll continue.,"customer: I swear, if @115858 turns on my wifi on its own one more fucking time!!!",6,connectivity_issue,True,The issue with Wi-Fi turning on by itself will be investigated and resolved.,medium,,ollama_suggestion_pending_human_review
184,2889411,2889414,2017-11-28T14:07:27+00:00,Lost 5000 #Memes and all of my #WhatsApp chats while transferring my data from the #iphone 7 plus to my new iPhone X ! In real #Agony 😷😷😷 WTF @AppleSupport @4305 ??,@801112 We would be happy to help. Did you restore the iPhone X using an iTunes or iCloud backup of the iPhone 7? Do you still have the iPhone 7 currently? This can help with the differences between iTunes and iCloud backups: https://t.co/LOAFEtuU7C,customer: Lost 5000 #Memes and all of my #WhatsApp chats while transferring my data from the #iphone 7 plus to my new iPhone X ! In real #Agony 😷😷😷 WTF @AppleSupport @4305 ??,6,account_access,True,Assistance in recovering lost data and guidance on data transfer processes,medium,,ollama_suggestion_pending_human_review
185,513618,513620,2017-12-02T00:48:00+00:00,"@AppleSupport Yes, it show spinning gear. Ios 11.1.2","@238218 Got it. Let's continue to look into this. To do that, please send us a DM letting us know when this started happening. https://t.co/GDrqU22YpT","customer: @AppleSupport Help pls. My ipadpro 10.5 keep closing and reverting back to lock screen even if i'm not using any app. Is there a solution for this?
brand: @238218 Let's see what's going on with your iPad Pro. Before you see the Lock screen, do you see an Apple logo or spinning gear? Which iOS is your iPad Pro running in Settings &gt; General &gt; About?
customer: @AppleSupport Yes, it show spinning gear. Ios 11.1.2",6,app_software_issue,False,Resolve the software issue causing the iPad Pro to close and revert to the lock screen.,medium,,ollama_suggestion_pending_human_review
186,641960,641963,2017-11-22T21:09:29+00:00,"@AppleSupport No, it’s slow even when I’m using on the settings app...","@272348 Thanks for clarifying. Meet up with us in DM, and we'll take a closer look into how we can get your iPhone back to how it normally behaves. https://t.co/GDrqU22YpT","customer: @AppleSupport my iPhone 7Plus turns slow.. how to fix that? There’s not too many apps, music, pics, i have only 97 photos on it...
brand: @272348 Let's team up and find a solution. You mentioned that it's slow. Does this happen all the time, or do you notice it more within specific apps and when certain functions are completed?
customer: @AppleSupport No, it’s slow even when I’m using on the settings app...
customer: @AppleSupport Documents &amp; Data is almost full. What is that??🤔 https://t.co/omZLuildlK",8,app_software_issue,False,"Identify and resolve the software issue causing the iPhone 7Plus to slow down, especially in the Settings app.",medium,,ollama_suggestion_pending_human_review
187,2946988,2946991,2017-11-29T16:11:00+00:00,"My @115858 iPhone X saga continues.
I'm currently back to the iPhone 6

Apps don't download to the new phone so couldn't use Uber\Slack and other 'urgent' ones.

Killed App Store and rebooted the device several times, no help.

@AppleSupport, anyone else, ideas?",@804897 We're happy to look into this with you so that you can enjoy your iPhone X. When you try to download your apps does anything happen? Do you receive any error messages?,"customer: My @115858 iPhone X saga continues.
I'm currently back to the iPhone 6

Apps don't download to the new phone so couldn't use Uber\Slack and other 'urgent' ones.

Killed App Store and rebooted the device several times, no help.

@AppleSupport, anyone else, ideas?",8,app_software_issue,False,Resolve the issue with app downloads and ensure the App Store functions properly.,medium,,ollama_suggestion_pending_human_review
188,2702112,2702114,2017-11-19T21:50:27+00:00,@AppleSupport I’ve never chosen to use iCloud but suddenly all my photos are heading to it and I can only get them back if I sign up. Not only that but I’ve a feeling I’ll have to pay for the iCloud storage that I’ve never asked for. Is that true?,"@617688  These are some good concerns, and we expect your features to work on your request not ours. You get 5GB of storage for free, and you will be notified if you need more. Even if you turn off iCloud Photos, your source photos will remain. Send su a DM if you need help. https://t.co/GDrqU22YpT","customer: .@AppleSupport I’ve just plugged my iPhone into my Windows laptop to download my photos as I usually do. However I can’t see my photos in File Explorer. Why is that please?
brand: @617688 Thanks for contacting us. We're here for you. Please follow the steps in this support article for importing your photos to your computer: https://t.co/KSr0Br9YuG
customer: @AppleSupport I’ve never chosen to use iCloud but suddenly all my photos are heading to it and I can only get them back if I sign up. Not only that but I’ve a feeling I’ll have to pay for the iCloud storage that I’ve never asked for. Is that true?",9,account_access,False,Resolve the automatic iCloud photo upload and ensure the customer can access their photos without signing up for iCloud.,medium,,ollama_suggestion_pending_human_review
