conversation_id,customer_tweet_id,brand_tweet_id,timestamp,customer_message,brand_response,conversation_history,conversation_turns,is_multi_brand_candidate,intent,rule_confidence,needs_manual_review,matched_patterns
2288322,2288324,2288323,2017-11-12T03:30:57+00:00,Fr though @115858 when are you fixing this I️ thing? Getting old lol,"@664813 iOS 11.1.1 was recently released and it includes a fix for autocorrect issues. Be sure to back up your device prior to updating, and let us know if the issue persists afterwards. How to back up: https://t.co/4f8hwT5to6 DM us with any questions. https://t.co/GDrqU22YpT",customer: Fr though @115858 when are you fixing this I️ thing? Getting old lol,2,0,insufficient_information,0.0,True,
2288427,2288429,2288428,2017-10-19T19:34:34+00:00,"@115858 screenshot get crash ,wifi get disconnected automatically ,video stop in between ,recent apps become blank ,and many more",@664847 We are happy to help. Where are you seeing these issues?,"customer: @115858 screenshot get crash ,wifi get disconnected automatically ,video stop in between ,recent apps become blank ,and many more",2,0,connectivity_issue,0.5,True,wi[ -]?fi
2288429,2288431,2288430,2017-10-19T19:34:34+00:00,@AppleSupport I have iOS 11 but when I try to save a file to the files app and choose “On My Device” it doesn’t allow me to add https://t.co/WM56e0BURc,@664848 Let's help get this resolved. Please DM us and we can go from there. https://t.co/GDrqU22YpT,customer: @AppleSupport I have iOS 11 but when I try to save a file to the files app and choose “On My Device” it doesn’t allow me to add https://t.co/WM56e0BURc,2,0,app_software_issue,0.99,False,ios\b;app\b
2288451,2288454,2288452,2017-11-12T03:56:00+00:00,I really HATE the @115858 update for my laptop! As I can't seem to use #IMovie or #AdobePremiere. I really don't have time for this! I have #PlotVideos from #Plotagon to edit. It's not too much to ask!,@664856 Let's team up in DM and work on the issues. We may need to get you pointed in the right direction. Which macOS version are we working with? You'll find that in Apple menu &gt; About this Mac. https://t.co/GDrqU22YpT,customer: I really HATE the @115858 update for my laptop! As I can't seem to use #IMovie or #AdobePremiere. I really don't have time for this! I have #PlotVideos from #Plotagon to edit. It's not too much to ask!,3,0,app_software_issue,0.99,True,update\b
2288473,2288476,2288474,2017-11-12T03:51:51+00:00,@115858 Ummmm fix this “i” situation please,"@664863 Let's help get this sorted. An update has been released to assist with this issue. If you haven’t yet, please back up your device and update it to iOS 11.1.1. For more info, check out: https://t.co/xU1AGHStV6 but DM any further questions. https://t.co/GDrqU22YpT",customer: @115858 Ummmm fix this “i” situation please,3,0,insufficient_information,0.0,True,
2288622,2288624,2288623,2017-11-12T04:04:24+00:00,Yo @115858 what is the deal with the autocorrect on the letter I️ ? I️ thought you’d have this fixed by now...,"@664902 iOS 11.1.1 was recently released and it includes a fix for autocorrect issues. Be sure to back up your device prior to updating, and let us know if the issue persists afterwards. How to back up: https://t.co/4f8hwT5to6
Questions? DM us. https://t.co/GDrqU22YpT",customer: Yo @115858 what is the deal with the autocorrect on the letter I️ ? I️ thought you’d have this fixed by now...,2,0,general_information,0.99,True,what is\b
2289041,2289043,2289042,2017-11-12T04:53:53+00:00,@AppleSupport i noticed that my iphone memory is almost full because it’s been saving a misterious system data. Can I delete this somehow? I need more memory https://t.co/vlXNis508z,@665016 We're more than happy to look at your iPhone storage with you. DM us which iPhone model you've got: https://t.co/GDrqU22YpT,customer: @AppleSupport i noticed that my iphone memory is almost full because it’s been saving a misterious system data. Can I delete this somehow? I need more memory https://t.co/vlXNis508z,2,0,general_information,0.99,True,can i\b
2289394,2289396,2289395,2017-11-12T05:28:00+00:00,"@115858 why is it that when my phone is 3 models behind it starts messing up? My iPhone four did it and now my 5s is doing it. Tons of others with the same issue. May lose a customer over these games you play. 
#AndroidMaybe","@665102 We'd like to look at the battery life on your iPhone 5s with you. Send us a DM, we have some tips to help out. https://t.co/GDrqU22YpT","customer: @115858 why is it that when my phone is 3 models behind it starts messing up? My iPhone four did it and now my 5s is doing it. Tons of others with the same issue. May lose a customer over these games you play. 
#AndroidMaybe",2,0,insufficient_information,0.0,True,
2289414,2289417,2289415,2017-11-12T05:23:24+00:00,Is @115858 or @AppleSupport gone fix this problem?! “ I️ “,"@665110 An update has been released to assist with this issue. If you haven’t yet, please back up your device and update it to iOS 11.1.1. DM us if needed for further help. For more info, check out: https://t.co/ui8Itz8ESg https://t.co/GDrqU22YpT",customer: Is @115858 or @AppleSupport gone fix this problem?! “ I️ “,3,0,insufficient_information,0.0,True,
2291581,2291583,2291582,2017-11-26T16:05:05+00:00,"@AppleSupport whevetr i turn on accessibility settings like speak screen or zoom feature, the iOS response goes for a toss.  Plz connect me to your accessibilty team",@665537 We are here to help whenever possible. DM which iPhone and specific iOS version you are using to get started. https://t.co/GDrqU22YpT,"customer: @AppleSupport whevetr i turn on accessibility settings like speak screen or zoom feature, the iOS response goes for a toss.  Plz connect me to your accessibilty team",2,0,connectivity_issue,0.5,True,connect\b
2291583,2291585,2291584,2017-11-26T16:02:37+00:00,"@AppleSupport hello. I am so annoyed at the new updates on iPhone. It’s literally has ruined my phone from function normally to very slow, is this a scam for people to buy new phones wtf",@665538 That’s not the experience we want you to have. Send us a DM and let us know which country you are located in to get started. https://t.co/GDrqU22YpT,"customer: @AppleSupport hello. I am so annoyed at the new updates on iPhone. It’s literally has ruined my phone from function normally to very slow, is this a scam for people to buy new phones wtf",2,0,order_purchase,0.5,True,buy\b
2291670,2291672,2291671,2017-11-26T15:48:32+00:00,@AppleSupport worst support ever. Expected more from #apple #EpicFail,@665558 We'd like to know more about the issue you're experiencing. Please join us in DM with additional details to get started: https://t.co/GDrqU22YpT,customer: @AppleSupport worst support ever. Expected more from #apple #EpicFail,2,0,complaint,0.99,True,worst\b
2291680,2291682,2291681,2017-11-26T15:46:33+00:00,"I can’t even trust my damn iPhone alarm, literally 9/10 it doesn’t even go off when i set it  @AppleSupport what’s up with that?!!!!",@333090 We want you to be able to rely on your alarms. Please send us a DM so we may better assist you. https://t.co/GDrqU22YpT,"customer: I can’t even trust my damn iPhone alarm, literally 9/10 it doesn’t even go off when i set it  @AppleSupport what’s up with that?!!!!",2,0,insufficient_information,0.0,True,
2291693,2291696,2291694,2017-11-26T15:43:30+00:00,@AppleSupport Hi! The FaceID on my iPhone X works for the first few hours then never does again. I’ve reset it and restarted my phone a couple times with no luck. Do I have a lemon? Is this normal? Is it because I have bangs!?,"@665568 We'd like to look into this with you. Could you tell us the version of iOS you're running on this phone? When Face ID doesn't recognize you, are you able to enter the pass code to login?",customer: @AppleSupport Hi! The FaceID on my iPhone X works for the first few hours then never does again. I’ve reset it and restarted my phone a couple times with no luck. Do I have a lemon? Is this normal? Is it because I have bangs!?,4,0,insufficient_information,0.0,True,
2291693,2291695,2291697,2017-11-26T16:51:33+00:00,@AppleSupport I’ve got 11.1.2 and I’m able to enter my passcode.,"@665568 Thanks for confirming. If you haven't already, let's try following the troubleshooting steps listed here: https://t.co/V5aWSz5xXV DM us if you still run into issues. https://t.co/GDrqU22YpT","customer: @AppleSupport Hi! The FaceID on my iPhone X works for the first few hours then never does again. I’ve reset it and restarted my phone a couple times with no luck. Do I have a lemon? Is this normal? Is it because I have bangs!?
brand: @665568 We'd like to look into this with you. Could you tell us the version of iOS you're running on this phone? When Face ID doesn't recognize you, are you able to enter the pass code to login?
customer: @AppleSupport I’ve got 11.1.2 and I’m able to enter my passcode.",4,0,insufficient_information,0.0,True,
2292385,2292387,2292386,2017-11-11T22:11:24+00:00,@115858 @AppleSupport for the love of God please fix this I️ I️ I️ - plssssss It’s driving all your customers insane!,"@415114 We've got a permanent fix for that issue with the letter ""I"" in iOS 11.1.1. Use these steps to back up first: https://t.co/4f8hwT5to6, then once you've updated let us know if you still see that issue. https://t.co/GDrqU22YpT",customer: @115858 @AppleSupport for the love of God please fix this I️ I️ I️ - plssssss It’s driving all your customers insane!,2,0,insufficient_information,0.0,True,
2292437,2292439,2292438,2017-11-11T21:59:51+00:00,Hey @115858 @AppleSupport vous pouvez faire quelque chose pour les nouveaux iPhone 8 qui ont une batterie qui ne tient même pas la journée? #Honteux,@665735 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj,customer: Hey @115858 @AppleSupport vous pouvez faire quelque chose pour les nouveaux iPhone 8 qui ont une batterie qui ne tient même pas la journée? #Honteux,2,0,insufficient_information,0.0,True,
2292761,2292763,2292762,2017-11-11T22:27:27+00:00,"@AppleSupport I'm trying to Change my Apple ID. I created new icloud account on my iphone (with new address that I want to use) and can't add it as ""Contactable at.."". It says: ""This email address is not available. Choose a different address"". 
My current address is icloud aswell","@665822 We appreciate the time you've taken to contact us. Take a look here for some information that may help: https://t.co/xuZEqdPMFW If you have any further questions, just let us know.","customer: @AppleSupport I'm trying to Change my Apple ID. I created new icloud account on my iphone (with new address that I want to use) and can't add it as ""Contactable at.."". It says: ""This email address is not available. Choose a different address"". 
My current address is icloud aswell",2,0,account_access,0.75,False,apple\s*id;icloud.*account;account.*icloud
2292766,2292768,2292767,2017-11-11T22:27:00+00:00,Imessages no longer work since ios 11.1.1! When will services return to normal? @115858 @AppleSupport https://t.co/pCn2TGMVVE,@665824 We've got your DM and will continue with you there. Be on the lookout for our reply. Thank you.,customer: Imessages no longer work since ios 11.1.1! When will services return to normal? @115858 @AppleSupport https://t.co/pCn2TGMVVE,2,0,app_software_issue,0.6667,False,ios\b;imessage
2292770,2292772,2292771,2017-11-11T22:25:55+00:00,@AppleSupport can you give me steps to downgrade from beta iOS to regular/public iOS? forgot how to do it,@379407 Absolutely.  You can learn more about the beta software here: https://t.co/rEEDcjXdhp  This article includes information on how to move from beta to public iOS versions.,customer: @AppleSupport can you give me steps to downgrade from beta iOS to regular/public iOS? forgot how to do it,2,0,app_software_issue,0.99,True,ios\b
2292786,2292788,2292787,2017-11-11T22:21:00+00:00,"Hey @115858, can you fix my I️ phone",@665831 We're glad to help. Let's get your iOS version from Settings &gt; General &gt; About &gt; Version. We'll work from there.,"customer: Hey @115858, can you fix my I️ phone",2,0,insufficient_information,0.0,True,
2292790,2292792,2292791,2017-11-11T22:20:00+00:00,I JUST GOT MY 7 REPLACED BC MY LAST ONE STOPPED WORKING. I JUST UPDATED LAST NIGHT AND NOW I CANT HEAR ANYTHING DURING PHONE CALLS. YALL BOUT TO GIVE ME THIS 8 FOR FREE IM NOT PLAYING @115858,"@665833 We know how important being able to make calls on your iPhone is. We want to help you. Give the steps in our article a shot, and DM us if this continues: https://t.co/XlmCP2gCtj https://t.co/GDrqU22YpT",customer: I JUST GOT MY 7 REPLACED BC MY LAST ONE STOPPED WORKING. I JUST UPDATED LAST NIGHT AND NOW I CANT HEAR ANYTHING DURING PHONE CALLS. YALL BOUT TO GIVE ME THIS 8 FOR FREE IM NOT PLAYING @115858,2,0,insufficient_information,0.0,True,
2293064,2293066,2293065,2017-11-11T22:43:00+00:00,@115858 Bro i can’t even spell “it” like I.T keeps coming up . I txt too fast to check that shit every time,@665900 Which device are you experiencing this issue on? Let us know via DM so we can take a closer look. https://t.co/GDrqU22YpT,"customer: Why @115858 so fucking smart but dumb
customer: @115858 Bro i can’t even spell “it” like I.T keeps coming up . I txt too fast to check that shit every time",3,0,insufficient_information,0.0,True,
2293147,2293149,2293148,2017-11-11T22:29:28+00:00,"Hey @AppleSupport, when is the I️ situation going to be fixed? I️ shouldn’t have to make a letter shortcut in my dictionary...","@665924 iOS 11.1.1 was recently released and it includes a fix for autocorrect issues. Be sure to back up your device prior to updating, and let us know if the issue persists afterwards. How to back up: https://t.co/4f8hwT5to6","customer: Hey @AppleSupport, when is the I️ situation going to be fixed? I️ shouldn’t have to make a letter shortcut in my dictionary...",2,0,insufficient_information,0.0,True,
2293505,2293508,2293506,2017-11-11T22:53:26+00:00,"Hey @115858, can you please get your shit together? This “I️” thing is starting to bother the piss outta me! #isitavirus #nobodysperfectbuttt https://t.co/EL8O2TxzUh","@666014 An update has been released to assist with this issue. If you haven’t yet, please back up your device and update it to iOS 11.1.1. For more info, check out: https://t.co/b77ZBOX26b","customer: Hey @115858, can you please get your shit together? This “I️” thing is starting to bother the piss outta me! #isitavirus #nobodysperfectbuttt https://t.co/EL8O2TxzUh",3,0,insufficient_information,0.0,True,
2293573,2293575,2293574,2017-11-11T22:47:00+00:00,"Son güncelleme geldiğinden beri telefonumda (6s), internetten izlediğim Videolarda 5-10 sn lik geri sarmalar yaşıyorum. Ayni sahneyi defalarca izlemekten sıkıldım. Öncesinde böyle bi problem Yoktu ilk seferde videodan kaynaklandığını sandım ama öyle değilmiş? @AppleSupport",@666032 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj,"customer: Son güncelleme geldiğinden beri telefonumda (6s), internetten izlediğim Videolarda 5-10 sn lik geri sarmalar yaşıyorum. Ayni sahneyi defalarca izlemekten sıkıldım. Öncesinde böyle bi problem Yoktu ilk seferde videodan kaynaklandığını sandım ama öyle değilmiş? @AppleSupport",2,0,insufficient_information,0.0,True,
2293889,2293891,2293890,2017-11-11T23:07:00+00:00,@AppleSupport Hey- I just realized I was subscribed to something that I don’t want anymore- canceled but already got charged- refund?,"@666108  We understand how charges for a canceled subscription would be in need of a refund. For this concern, you'd want to reach out to our iTunes team here: https://t.co/IBIY3vMgPj",customer: @AppleSupport Hey- I just realized I was subscribed to something that I don’t want anymore- canceled but already got charged- refund?,2,0,billing_payment,0.5,True,charg(?:e|ed|ing)
2293926,2293929,2293927,2017-11-11T22:58:55+00:00,But I turned it off and on again... @AppleSupport @115858 #iOS11 #ios1111 #iPhone7Plus #heysiri https://t.co/mKPPmwZ9Ya,@666121 This is unexpected behavior. We're here to help. Please meet us in DM and we'll take a further look at this together. https://t.co/GDrqU22YpT,customer: But I turned it off and on again... @AppleSupport @115858 #iOS11 #ios1111 #iPhone7Plus #heysiri https://t.co/mKPPmwZ9Ya,3,0,insufficient_information,0.0,True,
2293929,2293931,2293930,2017-11-11T22:58:55+00:00,Omg this latest #iPhone #ios11 update version 11.1.1 update is literally draining my battery right before my eyes. Unacceptable!! #iosupdate 🤬 @115858 @AppleSupport,@666122 We'd like to look into this issue with you. Please DM us more about what you're experiencing and your current country. https://t.co/GDrqU22YpT,customer: Omg this latest #iPhone #ios11 update version 11.1.1 update is literally draining my battery right before my eyes. Unacceptable!! #iosupdate 🤬 @115858 @AppleSupport,2,0,app_software_issue,0.5,True,update\b
2294105,2294107,2294106,2017-11-11T23:23:00+00:00,@AppleSupport is there a way to check my phone's battery health?,"@666170 We're happy to help in any way we can. Please DM us your country, current iOS version and more about the issue. https://t.co/GDrqU22YpT",customer: @AppleSupport is there a way to check my phone's battery health?,2,0,device_issue,0.99,True,battery
2294109,2294111,2294110,2017-11-11T23:21:28+00:00,@AppleSupport Is this real or an attempt to hack my iCloud ? https://t.co/Wc7qbHBiyw,"@666172 It is hard to determine based on the picture you sent. However, use this article for steps on how to determine whether an email is legitimate or not: https://t.co/LNMCdqt6fD",customer: @AppleSupport Is this real or an attempt to hack my iCloud ? https://t.co/Wc7qbHBiyw,2,0,insufficient_information,0.0,True,
2294111,2294113,2294112,2017-11-11T23:21:00+00:00,@AppleSupport hey man were it's my bar WTF YOU stilling meGO HELL APPLE https://t.co/Rnd5OqFz9y,@583173 We'd like to help.  Send us over a DM with more details and we'll go from there. https://t.co/GDrqU22YpT,customer: @AppleSupport hey man were it's my bar WTF YOU stilling meGO HELL APPLE https://t.co/Rnd5OqFz9y,2,0,insufficient_information,0.0,True,
2294136,2294138,2294137,2017-11-11T23:15:10+00:00,Yeah @115858 that update definitely didn’t fix the glitch lol try again,"@261406 Thanks for reaching out. Which iPhone model are you having the issue on? Also, are you viewing this in a specific app or any? Let us know in a DM and we'll take it from there. https://t.co/GDrqU22YpT",customer: Yeah @115858 that update definitely didn’t fix the glitch lol try again,2,0,app_software_issue,0.99,False,update\b;glitch
2294471,2294473,2294472,2017-11-11T23:30:25+00:00,@AppleSupport are ya ll ever gna fix this problem with that stupid symbol,"@313075 An update has been released to assist with this issue. If you haven’t yet, please back up your device and update it to iOS 11.1.1. For more info, check out: https://t.co/4f8hwT5to6",customer: @AppleSupport are ya ll ever gna fix this problem with that stupid symbol,2,0,insufficient_information,0.0,True,
2294677,2294679,2294678,2017-11-11T23:47:29+00:00,I️ swear @115858 used this last update to fuck with our devices to force us to have to buy new ones... first my iPad can no longer connect to WiFi &amp; now my phone drops calls constantly🙄 #AppleUpdate,"@647239 We want you to be able to use your devices after updating. In DM, please let us know which software version you're using on each one, and we'll be happy to help. https://t.co/GDrqU22YpT",customer: I️ swear @115858 used this last update to fuck with our devices to force us to have to buy new ones... first my iPad can no longer connect to WiFi &amp; now my phone drops calls constantly🙄 #AppleUpdate,2,0,connectivity_issue,0.6667,False,wi[ -]?fi;connect\b
2294683,2294685,2294684,2017-11-11T23:46:32+00:00,I don’t know in which time zone @AppleSupport is living but for me it’s bedtime while my watch tells me good morning https://t.co/cZ0mHFXhkg,"@561359 Let's take a look at what's happening together. Could you confirm what country you're currently in? Also, let us know which Apple Watch model you're using. Send over those details via DM. https://t.co/GDrqU22YpT",customer: I don’t know in which time zone @AppleSupport is living but for me it’s bedtime while my watch tells me good morning https://t.co/cZ0mHFXhkg,2,0,insufficient_information,0.0,True,
2294696,2294698,2294697,2017-11-11T23:44:00+00:00,"@AppleSupport the new Mac OS Sierra just messed my laptop up. Finder is not even working, I need an answer","@666321 Finder is an essential component to the Mac, and we'll do all we can to help. To get started, do the steps to force quit and relaunch Finder. For more help with this issue, check under ""Learn More"" here: https://t.co/W0vgF3uI0f","customer: @AppleSupport the new Mac OS Sierra just messed my laptop up. Finder is not even working, I need an answer",2,0,insufficient_information,0.0,True,
2294740,2294743,2294741,2017-11-10T01:57:00+00:00,I updated my phone and it’s just not working I’m not happy I literally have to restart it every 5 mins @115858 sort it out,@666334 Having a working iPhone is important and we'd like to lend a hand. Which model do you have and what's the iOS version installed? Tried any steps so far besides a restart?,customer: I updated my phone and it’s just not working I’m not happy I literally have to restart it every 5 mins @115858 sort it out,6,0,insufficient_information,0.0,True,
2294740,2294742,2294744,2017-11-10T03:02:53+00:00,@AppleSupport 6s plus and iOS 11.1.1 no but literally everything freezes my home button will stop working nothing will load,"@666334 Thanks for reaching out to us for support. That is certainly not the experience that we wanted you to have with your device, and we are going to do everything we can to help you. When you have a free moment, please DM us so that we can look into this together. https://t.co/GDrqU22YpT","customer: I updated my phone and it’s just not working I’m not happy I literally have to restart it every 5 mins @115858 sort it out
brand: @666334 Having a working iPhone is important and we'd like to lend a hand. Which model do you have and what's the iOS version installed? Tried any steps so far besides a restart?
customer: @AppleSupport 6s plus and iOS 11.1.1 no but literally everything freezes my home button will stop working nothing will load",6,0,app_software_issue,0.99,False,ios\b;freez
2294868,2294870,2294869,2017-11-12T00:12:26+00:00,@AppleSupport why does the music on my iPhone stop out of nowhere. Didn’t do it before the recent updates.,@580781 Which app is playing the music? Let us know in a DM. https://t.co/GDrqU22YpT,customer: @AppleSupport why does the music on my iPhone stop out of nowhere. Didn’t do it before the recent updates.,2,0,insufficient_information,0.0,True,
2294870,2294873,2294871,2017-11-12T00:12:00+00:00,Am I the only one that finds @115858 safari tracks my location even though my phone location is always switched off along with my internet location .. it really is frustrating! 😤,@309233 We're happy to assist. Which iOS version are you currently running? Go to Settings &gt; General &gt; About for the version.,customer: Am I the only one that finds @115858 safari tracks my location even though my phone location is always switched off along with my internet location .. it really is frustrating! 😤,6,0,connectivity_issue,0.99,True,internet\b
2294870,2294872,2294874,2017-11-12T15:47:25+00:00,"@AppleSupport Morning, I've got the 10.3.2 I tried updating before but it wouldn't let me do I just left it as 🤷🏾‍♀️",@309233 What happens when you try to update? What type of iPhone do you have?,"customer: Am I the only one that finds @115858 safari tracks my location even though my phone location is always switched off along with my internet location .. it really is frustrating! 😤
brand: @309233 We're happy to assist. Which iOS version are you currently running? Go to Settings &gt; General &gt; About for the version.
customer: @AppleSupport Morning, I've got the 10.3.2 I tried updating before but it wouldn't let me do I just left it as 🤷🏾‍♀️",6,0,insufficient_information,0.0,True,
2294870,2294875,2294876,2017-11-12T21:39:00+00:00,"@AppleSupport Hiya, so before when I tried to update. It had the notification alert on. But when it checked for an update it said the phone is up to date. It’s a model 6 and I’ve just managed to get it to update :)",@309233 Excellent! We are glad that you are all set. Contact us again if you need further assistance. We are here for you. https://t.co/GDrqU22YpT,"customer: Am I the only one that finds @115858 safari tracks my location even though my phone location is always switched off along with my internet location .. it really is frustrating! 😤
brand: @309233 We're happy to assist. Which iOS version are you currently running? Go to Settings &gt; General &gt; About for the version.
customer: @AppleSupport Morning, I've got the 10.3.2 I tried updating before but it wouldn't let me do I just left it as 🤷🏾‍♀️
brand: @309233 What happens when you try to update? What type of iPhone do you have?
customer: @AppleSupport Hiya, so before when I tried to update. It had the notification alert on. But when it checked for an update it said the phone is up to date. It’s a model 6 and I’ve just managed to get it to update :)",6,0,app_software_issue,0.99,True,update\b
2294892,2294894,2294893,2017-11-12T00:03:50+00:00,@AppleSupport  yo apple why can’t I️ type the letter I️ without that showing up????,@666379 We want to help. Send us a DM and let us know what version of iOS you are running. https://t.co/GDrqU22YpT,customer: @AppleSupport  yo apple why can’t I️ type the letter I️ without that showing up????,2,0,insufficient_information,0.0,True,
2294897,2294900,2294898,2017-11-11T23:59:30+00:00,This is bullshit @115858! https://t.co/b4A21eJZ1H,"@666381 We've recently released iOS version 11.1.1. That update should fix the issue you're seeing. To install this version, make sure to create a backup and update using the steps here: https://t.co/KMmAcUlMLd

Let us know if we can help with anything else!",customer: This is bullshit @115858! https://t.co/b4A21eJZ1H,3,0,insufficient_information,0.0,True,
2295035,2295038,2295036,2017-11-12T00:24:29+00:00,Why won’t iTunes podcasts play through the @10525 via Bluetooth? Car reset. Disconnected BT. Just updated to iOS 11.1.1 today. @AppleSupport,"@666412 Try out the steps in this article: https://t.co/tqjOBvBgl0
If it doesn't work, please reach out to us in DM. https://t.co/GDrqU22YpT",customer: Why won’t iTunes podcasts play through the @10525 via Bluetooth? Car reset. Disconnected BT. Just updated to iOS 11.1.1 today. @AppleSupport,3,0,app_software_issue,0.6667,False,ios\b;itunes
2295042,2295044,2295043,2017-11-12T00:22:28+00:00,"Dear @115858 , you have let me down. Your music app does not work. Please fix it.  Yours truly, Caleb.",@666415 We want to help. What issues are you experiencing with the Music app?,"customer: Dear @115858 , you have let me down. Your music app does not work. Please fix it.  Yours truly, Caleb.",2,0,app_software_issue,0.99,True,app\b
2295062,2295065,2295063,2017-11-12T00:17:28+00:00,@AppleSupport Why has this icon replaced “I️” in the suggestion bar??? https://t.co/lZzNT2wJqH,"@666421 Let's help get this sorted. An update has been released to assist with this issue. If you haven’t yet, please back up your device and update it to iOS 11.1.1. For more info, check out: https://t.co/4f8hwT5to6",customer: @AppleSupport Why has this icon replaced “I️” in the suggestion bar??? https://t.co/lZzNT2wJqH,3,0,insufficient_information,0.0,True,
2295088,2295093,2295092,2017-11-10T22:40:31+00:00,"I  recently updated to High Sierra and every single PDF reader I was using doesn't work as it used to, can't highlight single words/ can't read behind yellow highlight, how do I fix this?@AppleSupport","@666430 Let’s work together to find a resolution. Which High Sierra version are you running? Check the Apple () Menu &gt; About This Mac. Have you quit all programs and restarted? If not, please do so now and let us know if you notice a difference.","customer: I  recently updated to High Sierra and every single PDF reader I was using doesn't work as it used to, can't highlight single words/ can't read behind yellow highlight, how do I fix this?@AppleSupport",5,0,general_information,0.99,True,how do i\b
2295088,2295091,2295089,2017-11-11T00:41:27+00:00,@AppleSupport It’s the latest OS. Yes I restarted many times. I’m specifically using Skim which worked perfectly on “Sierra” before updating,"@666430 Are you able to highlight individual words, and see through your highlights, while using preview? Let us know in DM. https://t.co/GDrqU22YpT","customer: I  recently updated to High Sierra and every single PDF reader I was using doesn't work as it used to, can't highlight single words/ can't read behind yellow highlight, how do I fix this?@AppleSupport
brand: @666430 Let’s work together to find a resolution. Which High Sierra version are you running? Check the Apple () Menu &gt; About This Mac. Have you quit all programs and restarted? If not, please do so now and let us know if you notice a difference.
customer: @AppleSupport It’s the latest OS. Yes I restarted many times. I’m specifically using Skim which worked perfectly on “Sierra” before updating",5,0,insufficient_information,0.0,True,
2295240,2295242,2295241,2017-11-12T00:35:30+00:00,@115858 can't watch stupid ass UV movies on my iTunes? That's IDIOTIC...just wasted $30 on a goddamn movie I can't even watch now,@666470 Let's look into that. Send us a DM and we'll go from there. https://t.co/GDrqU2kzhr,customer: @115858 can't watch stupid ass UV movies on my iTunes? That's IDIOTIC...just wasted $30 on a goddamn movie I can't even watch now,2,0,app_software_issue,0.99,True,itunes
2295244,2295246,2295245,2017-11-12T00:33:29+00:00,@AppleSupport this is the worst ips update yet thanks guys my phone isn’t working at all,"@666471 We want to help you get your iPhone up and running again. In DM, please let us know the exact iOS version you're using as well as a few details about what you're experiencing. https://t.co/GDrqU22YpT",customer: @AppleSupport this is the worst ips update yet thanks guys my phone isn’t working at all,2,0,app_software_issue,0.5,True,update\b
2295365,2295367,2295366,2017-11-12T00:54:00+00:00,I get @115858 has to make sales but DAMN! I just wanted an honest comparison btwn the apple watches &amp; this chick just lied about everything🙄,"@289101 We’d like to look into this with you. To start, please send us a DM with more details on your experience. https://t.co/GDrqU22YpT",customer: I get @115858 has to make sales but DAMN! I just wanted an honest comparison btwn the apple watches &amp; this chick just lied about everything🙄,2,0,insufficient_information,0.0,True,
2295421,2295423,2295422,2017-11-12T00:45:31+00:00,@666519 @AppleSupport I updated my watch last night. Maybe that triggered it. Never had problem until today !  Will update phone tonight 😏,"@666518 Let's help. To address this behavior, please check out: https://t.co/xU1AGHStV6","customer: WTF I️ never had this A? problem until today. Did @AppleSupport fix it for some and now it is causing problems for others?
customer: @666518 @AppleSupport Update your software, did it today
customer: @666519 @AppleSupport I updated my watch last night. Maybe that triggered it. Never had problem until today !  Will update phone tonight 😏",4,0,app_software_issue,0.99,True,update\b
2295559,2295561,2295560,2017-11-12T01:12:27+00:00,@AppleSupport I just updated my phone to 11.1.1 and the box issue still exists,@349636 In which apps are you seeing this behavior? Please let us know in DM. https://t.co/GDrqU22YpT,customer: @AppleSupport I just updated my phone to 11.1.1 and the box issue still exists,2,0,insufficient_information,0.0,True,
2295565,2295567,2295566,2017-11-12T01:10:28+00:00,@115858 needs to fix this “ I️ “ problem ASAP.,"@666558 We recently released an iOS update, 11.1.1, that contains a fix for autocorrect issues. Let’s be sure to back up your device prior to updating. How to back up: https://t.co/4f8hwT5to6",customer: @115858 needs to fix this “ I️ “ problem ASAP.,2,0,insufficient_information,0.0,True,
2295580,2295582,2295581,2017-11-12T01:04:31+00:00,@115858 sooo when are you gonna fix this whole i️ problem,"@666561 iOS 11.1.1 was recently released and it includes a fix for autocorrect issues. Be sure to back up your device prior to updating, and let us know if the issue persists afterwards. How to back up: https://t.co/4f8hwT5to6",customer: @115858 sooo when are you gonna fix this whole i️ problem,2,0,insufficient_information,0.0,True,
2295673,2295675,2295674,2017-11-12T21:11:35+00:00,@AppleSupport every other day my account is being locked. Been going on for way too long. Sort this out,@666583 We'd like to help. Let's take this to DM and we'll explore ways to provide you assistance. https://t.co/GDrqU22YpT,customer: @AppleSupport every other day my account is being locked. Been going on for way too long. Sort this out,2,0,insufficient_information,0.0,True,
2295683,2295687,2295686,2017-11-12T19:51:28+00:00,Dear @AppleSupport I’m going to need this aeiou situation fixed... like yesterday... Past annoying now... This phone cost too much to have a glitch like that for this long....,"@666587 Hello Nicole, we'd love to help if we can. Can you clarify what you mean by ""aeiou situation""?",customer: Dear @AppleSupport I’m going to need this aeiou situation fixed... like yesterday... Past annoying now... This phone cost too much to have a glitch like that for this long....,4,0,app_software_issue,0.99,True,glitch
